Id,IDRECIPE,STEP,DESCRIPTION,CREATED,CREATED_BY,UPDATED,UPDATED_BY
245,75,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol -&gt; salsa</figcaption>
</figure></div><ul><li>¾ → Creme fraiche</li><li>¼ → Vinagre / Mostaza / Mayonesa / Azucar / Sal / Pimienta</li></ul><p>⇒ Mezclar hasta textura salsa</p></div>",2023-05-26T18:48:58,JORTRI,2023-05-26T18:48:58,JORTRI
247,76,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>un poco aceite</li><li>Secreto (Un poco sal normal por ambos lados)</li></ul><p>⇒ Poco hecho ⇒ Sacar y cortar dados ⇒ Volver a poner ⇒ Hacerse bien</p></div>",2023-05-26T22:45:20,JORTRI,2023-05-26T22:45:20,JORTRI
249,76,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><ul><li>Carne</li><li>Sal escamada por encima</li></ul><p>&nbsp;</p></div>",2023-05-26T22:46:34,JORTRI,2023-05-26T22:46:34,JORTRI
252,77,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén paso anterior +</figcaption>
</figure></div><ul><li>2 cucharadas azucar</li><li>1 chorro vinagre modena</li></ul><p>⇒ Remover 10'</p></div>",2023-05-26T23:17:51,JORTRI,2023-05-26T23:19:16,JORTRI
219,68,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol</figcaption>
</figure></div><ul><li>Quesitos</li></ul><p>⇒ Chafar (hasta tener pasta)</p></div>",2023-05-25T15:24:18,JORTRI,2023-05-25T15:24:18,JORTRI
221,68,3,"<div class=""ck-content""><p>Ir pasando las bolas del punto 2:</p><p><strong>1)</strong></p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Mini Bol</figcaption>
</figure></div><ul><li>8 cucharas de agua</li><li>4 cucharadas miel</li></ul><p><strong>2)</strong></p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Mini Bol</figcaption>
</figure></div><ul><li>Almendra crocanti</li></ul><p><strong>3)</strong></p><p>Trinchar en el palo por la parte de arriba</p><pre><code class=""language-plaintext"">O
|</code></pre><p><strong>4)</strong></p><p>Clavar los palos en el pomelo de adorno que sirve para sujetarlos.</p><blockquote><p><mark class=""marker-yellow"">No dejar mucho tiempo, la miel se escurre</mark></p></blockquote></div>",2023-05-25T15:28:05,JORTRI,2023-05-25T15:28:05,JORTRI
231,73,3,<p>Colar la leche ⇒ Reservar</p>,2023-05-26T12:47:39,JORTRI,2023-05-26T12:47:39,JORTRI
246,75,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol ensalada paso 1 +</figcaption>
</figure></div><ul><li>Echar la salsa</li></ul><p>⇒ Remover con palo mortero para mezclar</p></div>",2023-05-26T18:49:44,JORTRI,2023-05-26T18:49:44,JORTRI
258,79,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Poco aceite</li><li>Pimiento amarillo cortado fino (mejor incluso pasado por la trituradora)</li><li>Chile triturado</li></ul><p>⇒ Sofreír ⇒ Escurrir</p></div>",2023-05-26T23:33:58,JORTRI,2023-05-26T23:33:58,JORTRI
267,81,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazo_48.png"" alt=""Cazo"" title=""Cazo"">
 <figcaption>Cazo</figcaption>
</figure></div><ul><li>Mantequilla (Alternativa: aceite)</li><li>Cebolla troceada</li></ul><p>⇒ Fuego lento - Pochar ⇒ +:</p><ul><li>Ir añadiendo el azucar poco a poco removiendo sin parar <mark class=""marker-yellow"">(Caramelizado)</mark></li></ul></div>",2023-05-26T23:52:41,JORTRI,2023-05-26T23:52:41,JORTRI
271,82,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite</li><li>Ajo picado</li></ul><p>⇒ Dorar ⇒ +:</p><ul><li>Setas (si son grandes cortar en trozos)</li><li>Sal / Pimienta</li></ul><p>⇒ Cocinar hasta retirar agua ⇒ Reservar</p></div>",2023-05-27T00:10:57,JORTRI,2023-05-27T00:10:57,JORTRI
272,82,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>1 cuchara mantequilla</li><li>1 cuchara aceite</li><li>Cebolleta troceada</li></ul><p>⇒ Pochar</p></div>",2023-05-27T00:12:00,JORTRI,2023-05-27T00:12:00,JORTRI
274,82,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén paso anterior con arroz +</figcaption>
</figure></div><ul><li>Setas</li></ul><p>⇒ Remover ⇒ +:</p><ul><li>Ir añadiendo caldo de verduras de vaso en vaso espaciado y <mark class=""pen-red""><strong>CALENTADO</strong></mark> en el microhondas</li></ul><p>⇒ Removiendo 20' ⇒ Textura melosa en el arroz ⇒ +:</p><ul><li>Parmesano</li><li>1 cucharada mantequilla en trocitos pequeños esparcido en distintos lugares</li><li>Foie en laminas <mark class=""marker-yellow"">(Si se deja en el congelador un rato antes, las lascas se haran más faciles)</mark></li></ul><p>⇒ Remover para que se funda todo ⇒ Apartar ⇒ Spray trufa por encima ⇒ Listo</p></div>",2023-05-27T00:16:37,JORTRI,2023-05-27T00:16:37,JORTRI
275,83,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Aceite (bastante)</li><li>Cebolla juliana</li></ul><p>⇒ Fuego lento - Pochar ⇒ +:</p><ul><li>Ajo triturado</li><li>Sal / Pimienta</li><li>Gula</li><li>1 cayena picada</li><li>Gamba pelada <mark class=""marker-yellow"">PREVIAMENTE COCIDA</mark></li></ul></div>",2023-05-27T00:20:39,JORTRI,2023-05-27T00:20:39,JORTRI
290,86,5,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><ul><li>Contenio sartén de base</li><li>Arroz blanco de acompañamiento</li><li>Perejil picado por encima de todo</li></ul></div>",2023-05-27T00:55:56,JORTRI,2023-05-27T00:55:56,JORTRI
295,88,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol</figcaption>
</figure></div><ul><li>Galleta triturada <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/batidora_trituradora_48.png"" alt=""Batidora trituradora""></li><li>100 gr mantequilla derretida</li></ul><p>⇒ Hacer una masa ⇒ Molde desmontable 20 cm ⇒ Congelador</p><blockquote><p>En el molde poner de base papel horno</p></blockquote></div>",2023-05-27T16:08:14,JORTRI,2023-05-27T16:08:14,JORTRI
213,66,2,"<p>Cuando este hecho servir en el plato, añadir tomate frito y orégano</p>",2023-05-25T15:08:52,JORTRI,2023-05-25T15:08:52,JORTRI
214,66,3,<p>Hacer los huevos y las salchichas y servir.</p>,2023-05-25T15:09:09,JORTRI,2023-05-25T15:09:09,JORTRI
233,73,5,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol</figcaption>
</figure></div><ul><li>Cascaras</li><li>2-3 cucharadas de leche reservada</li></ul><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/batidora_trituradora_48.png"" alt=""Batidora trituradora"" title=""Batidora trituradora"">
 <figcaption>Batidora trituradora</figcaption>
</figure></div><p>⇒ Triturar ⇒ Colar liquido y unir a leche reservada</p></div>",2023-05-26T12:50:01,JORTRI,2023-05-26T12:50:01,JORTRI
239,73,11,"<div class=""ck-content""><p>Para el momento en que quieras hacerlas:</p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Aceite caliente para freír</li><li>Croquetas sacadas directas congelador</li></ul><p>⇒ Freír ⇒ Papel absorvente</p></div>",2023-05-26T12:58:24,JORTRI,2023-05-26T12:58:24,JORTRI
242,74,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Tostar rebanada pan</li></ul><blockquote><p><mark class=""marker-yellow"">NOTA: Si es pan de cristal, no se tosta</mark></p></blockquote></div>",2023-05-26T17:56:31,JORTRI,2023-05-26T17:56:31,JORTRI
243,74,4,"<div class=""ck-content""><p>Montar:</p><figure class=""table"" style=""float:left;""><table><tbody><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Caviar</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Trozos de salmón/bacalao ahumado</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Batido de aguacate</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);""><strong>Base</strong>: Pan</td></tr></tbody></table></figure><p>&nbsp;</p><blockquote><p>NOTA: si la mezcla de aguacate se guardo en el frigo, mejor sacar un rato antes → Más bueno a temperatura ambiente</p></blockquote><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p></div>",2023-05-26T17:58:34,JORTRI,2023-05-26T17:58:34,JORTRI
251,77,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Un poco aceite</li><li>Cebolla troceada</li></ul><p>⇒ Pochar pero hasta dejar cebolla transparente</p></div>",2023-05-26T23:17:39,JORTRI,2023-05-26T23:18:29,JORTRI
253,77,4,"<div class=""ck-content""><p>Hamburguesa:</p><figure class=""table"" style=""float:left;""><table><tbody><tr><td style=""border:2px solid hsl(0, 0%, 0%);""><strong>Techo</strong>: Pan</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Salsa paso 1 mezclada con cebolla carmelizada paso 2</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Carne hamburguesa hecha</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);""><strong>Base</strong>: Pan</td></tr></tbody></table></figure></div>",2023-05-26T23:20:32,JORTRI,2023-05-26T23:20:32,JORTRI
255,78,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Gambas</li><li>Agua</li></ul><p>⇒ Hervir - 10' ⇒ Enfriar ⇒ Escurrir</p></div>",2023-05-26T23:25:16,JORTRI,2023-05-26T23:25:16,JORTRI
266,80,5,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><ul><li>Pato con salsa por encima</li><li>Acompañamiento: patatas</li></ul></div>",2023-05-26T23:49:11,JORTRI,2023-05-26T23:49:11,JORTRI
269,81,3,"<div class=""ck-content""><p>Lomo atún → Especiarlo con mezcla:</p><ul><li>Sal / Pimienta</li><li>Pimienta roja</li><li>Romero</li><li>Tomillo</li><li>…. (lo que se te ocurra)</li></ul><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Un poco aceite</li><li>Atún especiado</li></ul><p>⇒ Hacerlo</p></div>",2023-05-26T23:54:30,JORTRI,2023-05-26T23:54:30,JORTRI
270,81,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><ul><li>Atún</li><li>Cebolla caramelizada</li><li>Calabacín</li></ul></div>",2023-05-26T23:55:00,JORTRI,2023-05-26T23:55:00,JORTRI
277,83,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><ul><li>Espaguetti en base</li><li>Por encima el contenido cacerola paso 1</li></ul></div>",2023-05-27T00:22:13,JORTRI,2023-05-27T00:22:13,JORTRI
279,84,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite fuego medio-fuerte</li><li>Salmón</li></ul><p>⇒ Marcarlos ⇒ Sacarlos y quitar la piel ⇒ Trocearlo ⇒ Sartén de nuevo para hacer bien</p><blockquote><p>Reservar algunos trozos desmenuzados</p></blockquote></div>",2023-05-27T00:27:51,JORTRI,2023-05-27T00:27:51,JORTRI
280,84,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/batidora_48.png"" alt=""Batidora"" title=""Batidora"">
 <figcaption>Batidora</figcaption>
</figure></div><ul><li>Trocitos salmon desmenuzados reservados</li><li>Crema queso</li><li>½ cucharada eneldo</li><li>Sal / Pimienta</li><li>1 chorro leche</li></ul><p>⇒ Batir para salsa</p></div>",2023-05-27T00:28:49,JORTRI,2023-05-27T00:28:49,JORTRI
223,69,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite</li><li>Puerro cortado daditos</li></ul><p>⇒ Pochar</p></div>",2023-05-25T15:35:24,JORTRI,2023-05-25T15:35:24,JORTRI
250,77,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Taza</figcaption>
</figure></div><ul><li>⅓ de mayonesa</li><li>1 cucharada mostaza Dijon</li></ul><p>⇒ Mezclar ⇒ Reservar</p></div>",2023-05-26T23:16:54,JORTRI,2023-05-26T23:16:54,JORTRI
254,78,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Huevos</li><li>Sal</li><li>Agua cubrir</li></ul><p>⇒ Ebullición - 20' ⇒ Enfriar ⇒ Pelar, cortar dos mitades, separar yemas</p></div>",2023-05-26T23:24:40,JORTRI,2023-05-26T23:25:24,JORTRI
256,78,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol</figcaption>
</figure></div><ul><li>Aguacate</li><li>Zumo Limón</li><li>2 cucharadas aceite</li><li>Sal / Pimienta</li><li>2 yemas huevo</li><li>Gambas peladas troceadas</li></ul><p>⇒ Triturar ⇒ Tomate / Cebolla triturados</p></div>",2023-05-26T23:26:49,JORTRI,2023-05-26T23:26:49,JORTRI
257,78,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><figure class=""table"" style=""float:left;""><table><tbody><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Rayar el resto de yemas por encima</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Mitades de huevo con relleno paso 3 dentro</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);""><strong>Base</strong>: Lechuga y zanahoria rallada</td></tr></tbody></table></figure></div>",2023-05-26T23:28:23,JORTRI,2023-05-26T23:28:23,JORTRI
259,79,2,"<div class=""ck-content""><p>Carne de hamburguesa como receta hamburguesa ideal:</p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v28/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol</figcaption>
</figure></div><p>Hamburguesa artesanal:</p><ul><li>Carne picada</li><li>Sal / Pimienta</li><li>Cebolleta diamante picada</li><li>Bacon muy picado</li><li>Ajo picado</li><li>Perejil picado</li><li>2 yemas huevo</li><li>1 cuchara mostaza Dijon</li></ul><p style=""margin-left:40px;"">+ (lo propio de la mejicana)</p><ul><li>Pimiento amarillo y chile sofrito en paso anterior</li><li>Unas gotas de tabasco</li></ul><p>⇒ Remover ⇒ Reposar 1 hora ⇒ Hacer forma redonda con molde:</p><ul><li>Hacer en sartén</li><li>O preparar para guardar en el congelador</li></ul></div>",2023-05-26T23:34:28,JORTRI,2023-05-26T23:36:24,JORTRI
